selection_rank,change_pct_seen,vol_ratio_seen,gap_pct_seen,from_high_pct_seen,signal_fired,trade_ready,traded,consensus_mode,source_type,selected_reason,vetoed,observations,date,market,ticker,signal_close,day_change_pct,day_gap_pct,mom5_pct,mom20_pct,mom60_pct,above_ma60,above_ma200,volume_ratio20,from_high20_pct,atr20_pct,realized_vol20_pct,bench_mom20_pct,bench_above_ma60,leveraged_or_inverse,rs20_pct,entry_date,entry_price,entry_gap_pct,whole_share_cost_krw,affordable,entry_calendar_index,available_1d,exit_date_1d,gross_1d_pct,net_1d_pct,benchmark_net_1d_pct,excess_1d_pct,mfe_1d_pct,mae_1d_pct,hygiene_1d,available_3d,exit_date_3d,gross_3d_pct,net_3d_pct,benchmark_net_3d_pct,excess_3d_pct,mfe_3d_pct,mae_3d_pct,hygiene_3d,tp3_sl2_3d_gross_pct,tp3_sl2_3d_net_pct,tp3_sl2_3d_exit_date,tp3_sl2_3d_exit_reason,available_5d,exit_date_5d,gross_5d_pct,net_5d_pct,benchmark_net_5d_pct,excess_5d_pct,mfe_5d_pct,mae_5d_pct,hygiene_5d,tp5_sl2_5d_gross_pct,tp5_sl2_5d_net_pct,tp5_sl2_5d_exit_date,tp5_sl2_5d_exit_reason,tp8_sl4_5d_gross_pct,tp8_sl4_5d_net_pct,tp8_sl4_5d_exit_date,tp8_sl4_5d_exit_reason,tp10_sl8_5d_gross_pct,tp10_sl8_5d_net_pct,tp10_sl8_5d_exit_date,tp10_sl8_5d_exit_reason,atr_rank_daily
6,5.1379223,1.0,-1.9622658783534788,1.0516,0,0,0,MILD_BEAR,rescreen,LATE_SESSION_45M_CUTOFF_LOW_LIQ | LATE_SESSION_14M_TO_CLOSE,0,2,2026-06-23,US,KVYO,13.489999771118164,4.898912373716935,1.7884953503184864,-3.642858777727398,-9.28043193599082,-29.111929736636032,False,False,1.0854712632474912,-27.23840827957985,6.975649987805128,82.03417738740893,-1.6174021406670236,True,False,-7.663029795323796,2026-06-24,13.579999923706056,0.667162002334365,20848.694882869724,True,329,True,2026-06-24,3.534613391806607,2.8346133918066068,-0.962523323944952,3.7971367157515585,7.474229374264629,0.0,ok,True,2026-06-26,10.522750937191416,9.822750937191417,-0.8152941719350542,10.638045109126471,10.972016049257348,0.0,ok,3.0000000000000027,2.3000000000000025,2026-06-24,TARGET,True,2026-06-30,11.662257153225909,10.96225715322591,1.3066110605621246,9.655646092663785,14.506629441063957,0.0,ok,5.000000000000004,4.300000000000004,2026-06-24,TARGET,8.789993740840263,8.089993740840264,2026-06-26,TARGET,10.804623254559509,10.10462325455951,2026-06-26,TARGET,0.6122448979591837
11,-9.418992,1.0,2.552434828726529,-9.4655,0,0,0,MILD_BEAR,rescreen,WATCH_LARGE_GAP_DOWN_NO_STABILIZE | WATCH_DAY_LOSER_SEVERE_DRAWDOWN,0,2,2026-06-23,US,LRCX,371.3299865722656,-9.32998514807255,-9.726771778461496,-4.522787783647231,21.60798400193329,75.47018010591886,True,True,1.492356039803169,-9.376452331356777,6.598349274528443,85.80886874997475,-1.6174021406670236,True,False,23.225386142600314,2026-06-24,366.864990234375,-1.2024335494978056,563229.4762573242,False,329,True,2026-06-24,2.162920357574727,1.462920357574727,-0.962523323944952,2.425443681519679,2.757150728798363,-1.4869193620194343,ok,True,2026-06-26,4.088140774911353,3.388140774911353,-0.8152941719350542,4.203434946846407,11.209845881921554,-1.4869193620194343,ok,3.5038469342839162,2.803846934283916,2026-06-25,TARGET,True,2026-06-30,18.615566105307344,17.915566105307345,1.3066110605621246,16.60895504474522,19.52625943398423,-1.4869193620194343,ok,5.51363036990109,4.81363036990109,2026-06-25,TARGET,8.528305523326818,7.828305523326818,2026-06-25,TARGET,10.538088958943991,9.838088958943992,2026-06-25,TARGET,0.5510204081632653
7,-8.569317,1.0,0.9192514359465224,-10.4062,0,0,0,MILD_BEAR,preopen_watch,"PLAN_B q=66, -0.88%, ma60=above, MISSING_OR_STALE evidence; confirm evidence refresh and OR — extreme ATR 12.3% warrants careful monitoring | Marvell Technology, Inc. -0.88% active, high turn $14.3B, pb_high=+10.8%; confirm OR and vwap recovery post-open | large_neg_chg_probe_only_vwap_neg | EARLY_PROBE_ONLY_STATE | WATCH_EARLY_PROBE_ONLY_HIGH_LOSS_RS_NEG | EARLY_PROBE_LARGE_DROP_VWAP_NEG | STATE_EARLY_PROBE_VWAP_NEGATIVE_FH_DEEP | EARLY_PROBE_LOW_RVOL_NEGATIVE | ALREADY_HELD_LARGE_LOSS_DAY | ALREADY_HELD_DAY_LOSER | EARLY_PROBE_VWAP_NEG",0,11,2026-06-23,US,MRVL,279.0400085449219,-9.36139094976227,-9.27369231190146,-9.660708322382916,42.128052739000395,185.66749352286433,True,True,0.8536878811786326,-15.41166350956954,11.802811326807008,165.0995755996836,-1.6174021406670236,True,False,43.74545487966742,2026-06-24,281.4949951171875,0.8797973398393166,432165.1912536621,False,329,True,2026-06-24,-1.7033989922840664,-2.4033989922840666,-0.962523323944952,-1.4408756683391146,0.014212879666009037,-6.335811209593034,ok,True,2026-06-26,-4.537788848116541,-5.2377888481165416,-0.8152941719350542,-4.422494676181487,3.9130410271954963,-6.854467484270432,ok,-2.0000000000000018,-2.700000000000002,2026-06-24,STOP,True,2026-06-30,6.270929672399772,5.570929672399772,1.3066110605621246,4.2643186118376475,6.573830868683395,-11.00374478481636,ok,-2.0000000000000018,-2.700000000000002,2026-06-24,STOP,-4.000000000000014,-4.700000000000014,2026-06-24,STOP,-8.00059983614233,-8.70059983614233,2026-06-29,STOP,0.9183673469387755
15,-3.1787,1.0,-1.0121234580036211,-3.7445,0,0,0,PREOPEN_WATCH,preopen_watch,"PLAN_B q=65, -3.18% bear market headline, ma60=below, OR formed; mean_reversion only if ma60 reclaims — PREFETCHED_PARTIAL evidence gap",0,1,2026-06-23,US,MSFT,373.9400024414063,1.796702283800533,1.3570577445520815,-6.4588769995669875,-10.662494708619363,2.399076464451344,False,False,1.139461773463022,-19.81043134153654,3.3862184171958702,40.372714274240344,-1.6174021406670236,True,False,-9.04509256795234,2026-06-24,371.5799865722656,-0.6311215311901486,570468.1743850708,False,329,True,2026-06-24,-1.6470195754198058,-2.3470195754198055,-0.962523323944952,-1.3844962514748536,1.9645886684823255,-1.8300199253724503,ok,True,2026-06-26,1.1082942225422165,0.4082942225422166,-0.8152941719350542,1.2235883944772707,1.9645886684823255,-6.0229224323097075,ok,-1.5206116547589965,-2.2206116547589962,2026-06-25,STOP,True,2026-06-30,0.8112505130403624,0.11125051304036249,1.3066110605621246,-1.1953605475217621,2.400563472220152,-6.0229224323097075,ok,-1.5206116547589965,-2.2206116547589962,2026-06-25,STOP,-3.5303950903761594,-4.23039509037616,2026-06-25,STOP,0.8112505130403624,0.11125051304036249,2026-06-30,TIME,0.16326530612244897
12,-1.9075397,1.0,1.1754840031005975,-7.2234,0,0,0,MILD_BEAR,rescreen,WATCH_CEIL_WATCH_PREFETCHED,0,1,2026-06-23,US,NBIS,275.25,-3.2309106885552663,-9.861477834415,5.836887087428333,28.160355042323857,159.74332059007753,True,True,1.2712366821508587,-8.207158858728414,9.47843019795569,96.92168186321815,-1.6174021406670236,True,False,29.777757182990882,2026-06-24,275.3500061035156,0.036332825982055006,422731.09687042236,False,329,True,2026-06-24,-5.698203048344119,-6.3982030483441195,-0.962523323944952,-5.435679724399168,0.2911222832179705,-9.493371639810789,ok,True,2026-06-26,-12.090890219028882,-12.790890219028881,-0.8152941719350542,-11.975596047093827,0.2911222832179705,-14.871985218564475,ok,-2.000000000000013,-2.7000000000000126,2026-06-24,STOP,True,2026-06-30,0.721142248616613,0.02114224861661307,1.3066110605621246,-1.2854688119455115,5.538405542750158,-14.871985218564475,ok,-2.000000000000013,-2.7000000000000126,2026-06-24,STOP,-3.9999999999999925,-4.699999999999992,2026-06-24,STOP,-7.9999999999999964,-8.699999999999996,2026-06-24,STOP,0.8163265306122449
5,0.06654783,1.0,-1.608936626231926,-5.3982,0,0,0,MILD_BEAR,preopen_watch,"PLAN_B q=69, PROBE_READY ceil, -5.82% gap, OR not formed, ma60=below; wait for OR and vwap stabilization — mean_reversion setup only if ma60 reclaims | Netflix, Inc. -5.82% down, direct catalyst, high turn $5.7B; confirm ma60 recovery signal before any consideration | NEGATIVE_RS_NEGATIVE_INTRADAY | stale_mixed_rs_state_unknown | STATE_UNKNOWN_NEGATIVE_RETURNS |  | WATCH_VWAP_NEGATIVE_STATE_UNKNOWN | WATCH_STATE_UNKNOWN_VWAP_NEG | WATCH_UNKNOWN_STATE_WEAK_RS | FLAT_RETURNS_VWAP_NEGATIVE_UNKNOWN_STATE | STATE_UNKNOWN_WEAK_RS | WATCH_FLAT_RS_MIXED_RETURNS | above_vwap_but_negative_r3_r10 | WATCH_NEGATIVE_SHORT_RETURNS | WATCH_negative_returns_vwap_near_zero | WATCH_STATE_UNKNOWN_NEGATIVE_RETURNS | LATE_SESSION_14M_TO_CLOSE",1,18,2026-06-23,US,NFLX,72.81999969482422,-0.08232376626624571,0.6860593013764849,-10.836290770833234,-17.810382676141923,-21.96742398954057,False,False,1.4288713856879223,-17.92617532017876,2.9477201028470046,27.785267662996215,-1.6174021406670236,True,False,-16.1929805354749,2026-06-24,72.62000274658203,-0.2746456318049151,111489.85921669006,True,329,True,2026-06-24,-1.0740930586485287,-1.7740930586485286,-0.962523323944952,-0.8115697347035766,1.1429278026283463,-1.370149695606926,ok,True,2026-06-26,2.382121912057178,1.682121912057178,-0.8152941719350542,2.497416083992232,3.5527321730672634,-2.4235776227828687,ok,-1.5206116547589965,-2.2206116547589962,2026-06-25,STOP,True,2026-06-30,-1.2649906176551373,-1.9649906176551373,1.3066110605621246,-3.271601678217262,4.749240133555377,-2.4235776227828687,ok,-1.5206116547589965,-2.2206116547589962,2026-06-25,STOP,-1.2649906176551373,-1.9649906176551373,2026-06-30,TIME,-1.2649906176551373,-1.9649906176551373,2026-06-30,TIME,0.10204081632653061
1,-5.045049,1.0,2.594517326968906,-5.8929,0,0,0,MILD_BEAR,preopen_watch,"PLAN_A q=81, PROBE_READY ceil, +6.97% gap, ma60=above, near_high pb_high=+2.1%, OR formed; confirm volume and vwap strength post-open | Nokia Corporation Sponsored +6.97% gap, PLAN_A q=81, high turn $1.67B, near high; confirm OR break and volume | BREAKOUT_NOT_READY | VWAP_POSITIVE_LATE_MOVER | LATE_MOVER_WAIT_CONFIRM | NEGATIVE_PRICE_CHANGE_LATE_MOVER | LATE_MOVER_WAIT | WATCH_MILD_BEAR_DOWN_RS_WEAK | OR_BREAK_LATE_MOVER | OR_BREAK_ABOVE_VWAP | late_mover_below_or_stale | WATCH_chg_neg_fade_state_late_mover | LATE_SESSION_STATE_LATE_MOVER | LATE_SESSION_14M_TO_CLOSE",0,14,2026-06-23,US,NOK,13.699999809265137,-5.058908388579897,-6.722108430454332,-7.557354309192299,-11.441502438342365,65.45894023053349,True,True,0.6748055491417817,-21.489975872314105,7.655109734849996,86.5074747251123,-1.6174021406670236,True,False,-9.824100297675342,2026-06-24,13.720000267028809,0.14598874483302549,21063.63040995598,True,329,True,2026-06-24,0.6559777757743523,-0.04402222422564761,-0.962523323944952,0.9185010997193044,3.2062641109215084,-0.9475226815653048,ok,True,2026-06-26,-4.481304939960429,-5.181304939960429,-0.8152941719350542,-4.366010768025375,3.2062641109215084,-6.851315712555617,ok,3.0000000000000027,2.3000000000000025,2026-06-24,TARGET,True,2026-06-30,-2.798457196337256,-3.498457196337256,1.3066110605621246,-4.80506825689938,3.2062641109215084,-11.370265227804776,ok,-1.5206116547589965,-2.2206116547589962,2026-06-25,STOP,-3.2977833414753577,-3.9977833414753574,2026-06-26,STOP,-8.00059983614232,-8.700599836142318,2026-06-29,STOP,0.6938775510204082
4,5.6424594,1.0,-0.11285864102696304,5.4069,0,0,0,MILD_BEAR,sub_screener_rescreen,volume_low_rvol=0.6x | rvol_0.6x_below_min | volume_low_rvol_0.6 | WATCH_liq_low_turn_low_already_held | LATE_SESSION_45M_CUTOFF_LOW_LIQ | LATE_SESSION_14M_TO_CLOSE,0,6,2026-06-23,US,NTSK,9.529999732971191,6.480446213033808,-0.7821195119105395,1.9251266754832796,-18.893619293862194,12.382078389333962,False,False,1.3235885832159113,-28.29195063712836,7.825130649882528,97.99918862465037,-1.6174021406670236,True,False,-17.27621715319517,2026-06-24,9.510000228881836,-0.20985839086817837,14600.227851390839,True,191,True,2026-06-24,-0.10515487530131651,-0.8051548753013165,-0.962523323944952,0.15736844864363553,4.1009398555428955,-1.7350153299883542,ok,True,2026-06-26,5.021299005915503,4.3212990059155025,-0.8152941719350542,5.136593177850557,4.3112496061455285,-1.7350153299883542,ok,3.0000000000000027,2.3000000000000025,2026-06-24,TARGET,True,2026-06-30,14.571985084573491,13.871985084573492,1.3066110605621246,12.565374024011367,14.090432390509488,-1.7350153299883542,ok,4.999315404402793,4.299315404402793,2026-06-29,TARGET,7.999295844528587,7.2992958445285865,2026-06-29,TARGET,9.999282804612442,9.299282804612442,2026-06-29,TARGET,0.7142857142857143
7,-3.5466063,1.0,0.358348699066758,-5.9536,0,0,0,NEUTRAL,preopen_watch,"PLAN_B q=70, PROBE_READY ceil, -0.97% small gap, ma60=above, near_high, OR not formed; confirm OR break and volume — large cap anchor watch | NVIDIA Corporation -0.97% active, high turn $24B, ma60=above, pullback setup; confirm OR and vwap recovery | NEGATIVE_DAILY_CHANGE_WEAK_RS | negative_chg_state_unknown_stale | MILD_BEAR_NEGATIVE_CHG |  | WATCH_VWAP_NEG_STATE_UNKNOWN_NEGATIVE_RS | NEGATIVE_RS_VWAP_BELOW | STATE_UNKNOWN_VWAP_NEGATIVE | WATCH_UNKNOWN_STATE_VWAP_NEG",0,10,2026-06-23,US,NVDA,200.0399932861328,-4.126528091164571,-3.1104674930376164,-5.841376248705121,-7.1007330213642135,16.954639803784733,False,True,0.9647496089154167,-13.879802678919951,3.9176972744326513,46.752238348674005,-1.6174021406670236,True,False,-5.48333088069719,2026-06-24,200.07000732421875,0.015004018742903469,307157.47874450684,False,329,True,2026-06-24,-0.5348164567639424,-1.2348164567639424,-0.962523323944952,-0.27229313281899037,0.7897168563128165,-1.7443921454495803,ok,True,2026-06-26,-3.064776423849236,-3.764776423849236,-0.8152941719350542,-2.9494822519141817,0.7897168563128165,-4.423454680627847,ok,-1.5206116547589965,-2.2206116547589962,2026-06-25,STOP,True,2026-06-30,0.432113001749701,-0.26788699825029894,1.3066110605621246,-1.5744980588124236,0.7897168563128165,-5.133205326382639,ok,-1.5206116547589965,-2.2206116547589962,2026-06-25,STOP,-3.2977833414753355,-3.997783341475335,2026-06-26,STOP,0.432113001749701,-0.26788699825029894,2026-06-30,TIME,0.1836734693877551
5,8.16478,1.0,3.1080403666600738,0.9903,0,0,0,NEUTRAL,preopen_watch,"PLAN_A q=74, PROBE_READY ceil, +8.16% gap, at_high, ma60=above, OR formed; confirm volume and vwap — semiconductor sector momentum | ON Semiconductor Corporation +8.16% gap, PLAN_A q=74, at high, high turn $1.56B; confirm OR formation post-open | NEGATIVE_R3_R5_VWAP",0,3,2026-06-23,US,ON,117.05999755859376,-9.581739566825508,-4.8121082174825025,-7.021448657781049,0.7401038149206007,92.31148285313293,True,True,1.5359369069086997,-13.237474690732986,7.5685540804552405,90.83810275905014,-1.6174021406670236,True,False,2.3575059555876243,2026-06-24,117.13500213623048,0.06407361968308045,179831.51202964786,True,329,True,2026-06-24,-1.190937163973027,-1.890937163973027,-0.962523323944952,-0.928413840028075,0.004266234111760525,-5.058268616298756,ok,True,2026-06-26,-22.04457883548171,-22.744578835481708,-0.8152941719350542,-21.929284663546653,3.513038621012443,-23.814405398668516,ok,-2.0000000000000018,-2.700000000000002,2026-06-24,STOP,True,2026-06-30,-18.949047294346432,-19.64904729434643,1.3066110605621246,-20.955658354908557,3.513038621012443,-26.179195250163833,ok,-2.0000000000000018,-2.700000000000002,2026-06-24,STOP,-4.0000000000000036,-4.700000000000004,2026-06-24,STOP,-7.327042368913861,-8.027042368913861,2026-06-26,STOP,0.6530612244897959
15,-0.85725737,1.0,0.039667708230865135,-1.7388,0,0,0,MILD_BEAR,rescreen,LATE_SESSION_WEAK_SIGNAL_SCORE36,0,1,2026-06-23,US,PFE,24.71999931335449,-1.4354091365498145,-0.3588522841374342,-4.923079564021194,-4.555985801372575,-8.857287001255154,False,False,2.72028336187157,-6.840024663631694,1.9923128909843009,19.456421575472678,-1.6174021406670236,True,False,-2.9385836607055515,2026-06-24,24.795000076293945,0.30340115300464543,38066.52386713028,True,329,True,2026-06-24,-3.04496534964096,-3.7449653496409603,-0.962523323944952,-2.7824420256960085,1.2704195728508116,-3.5087753037161384,ok,True,2026-06-26,-1.3201198182783203,-2.02011981827832,-0.8152941719350542,-1.2048256463432658,1.2704195728508116,-4.738855549284482,ok,-2.0000000000000018,-2.700000000000002,2026-06-24,STOP,True,2026-06-30,-2.473737970806822,-3.1737379708068216,1.3066110605621246,-4.480349031368946,1.2704195728508116,-4.738855549284482,ok,-2.0000000000000018,-2.700000000000002,2026-06-24,STOP,-3.5303950903761594,-4.23039509037616,2026-06-25,STOP,-2.473737970806822,-3.1737379708068216,2026-06-30,TIME,0.02040816326530612
1,3.8618784,1.0,-1.2150714375050407,2.0478,0,0,0,CAUTIOUS,sub_screener_rescreen,AVOID_FADE_CEIL_WATCH | SUSTAINED_BREAKOUT | CEIL_WATCH_FADE_STATE | AVOID_FADE_STATE_CEIL_CAPPED | FADE_STATE_CEIL_WATCH_VWAP_NEG | FADE_STATE_CEIL_WATCH,0,7,2026-06-23,US,QBTS,25.030000686645508,0.643753849032791,-3.0554973966542054,-4.683928147432104,-14.863942138048337,70.85325145664807,True,True,1.3381147407667513,-20.031944738807184,10.394066370396429,104.1568268762614,-1.6174021406670236,True,False,-13.246539997381314,2026-06-24,24.424999237060547,-2.4171052057052167,37498.480078697205,True,329,True,2026-06-24,-5.916068536172936,-6.6160685361729366,-0.962523323944952,-5.653545212227985,0.010237601374507577,-8.290684469941322,ok,True,2026-06-26,-6.1351696507140225,-6.835169650714023,-0.8152941719350542,-6.019875478778968,0.010237601374507577,-14.309105592853955,ok,-2.0000000000000018,-2.700000000000002,2026-06-24,STOP,True,2026-06-30,-1.3663972487699794,-2.066397248769979,1.3066110605621246,-3.3730083093321035,1.2487218616285434,-14.309105592853955,ok,-2.0000000000000018,-2.700000000000002,2026-06-24,STOP,-4.000000000000014,-4.700000000000014,2026-06-24,STOP,-7.9999999999999964,-8.699999999999996,2026-06-24,STOP,0.8979591836734694
15,-9.871564,1.0,-1.3400551816009267,-14.3285,0,0,0,MILD_BEAR,sub_screener_rescreen,AVOID_CEIL_WATCH_DEEP_LOSS_NEG_RS,0,1,2026-06-23,US,QCOM,204.1300048828125,-8.008107031296962,-6.561513275834496,-7.5540024728069755,-14.28871273766733,56.37353713920952,True,True,1.2323403901695205,-21.46429888533119,8.940358864464468,89.02333883590943,-1.6174021406670236,True,False,-12.671310597000307,2026-06-24,202.57000732421875,-0.7642176658396282,310995.60374450684,False,329,True,2026-06-24,-2.547269326920021,-3.247269326920021,-0.962523323944952,-2.2847460029750692,0.0,-5.701734034728922,ok,True,2026-06-26,-5.8225135562697155,-6.522513556269716,-0.8152941719350542,-5.707219384334661,8.110772612790896,-8.051543776309467,ok,-2.0000000000000018,-2.700000000000002,2026-06-24,STOP,True,2026-06-30,-8.392186478011531,-9.09218647801153,1.3066110605621246,-10.398797538573655,8.110772612790896,-9.374539569804153,ok,-2.0000000000000018,-2.700000000000002,2026-06-24,STOP,-4.0000000000000036,-4.700000000000004,2026-06-24,STOP,-7.327042368913872,-8.027042368913872,2026-06-26,STOP,0.7959183673469388
1,8.7745,1.0,0.021599311590960298,0.4682,0,0,0,MILD_BEAR,rescreen,SUSTAINED_HIGH_RVOL_POSITIVE_RS | SUSTAINED_HIGH_RS_RVOL | SUSTAINED_MULTI_DAY_RS | SUSTAINED_STATE_STRONG_RETURNS | SUSTAINED_HIGH_RS | OR_MISSING_WAIT | LOW_LIQ_SUSTAINED_STATE | SUSTAINED_VWAP_ABOVE | LIQ_LOW_OR_MISSING | sustained_strong_r3_r5_r10 | sustained_breakout_high_rvol | sustained_strong_multi_timeframe | WATCH_LATE_CHASE_liq_low_rvol_low_repeated_fail_x2 | LATE_SESSION_45M_CUTOFF_LOW_LIQ | LATE_SESSION_14M_TO_CLOSE,0,15,2026-06-23,US,QURE,49.040000915527344,6.032434411951004,-3.848646009290535,75.9598167044397,102.72840395009237,214.35898022773938,True,True,2.8941919830069414,-2.0766790684948355,6.409013226513513,240.39152096248085,-1.6174021406670236,True,False,104.3458060907594,2026-06-24,49.79999923706055,1.5497518502137098,76455.4488286972,True,329,True,2026-06-24,-1.9076320833203542,-2.607632083320354,-0.962523323944952,-1.645108759375402,0.5020080398193016,-5.582326951579619,ok,True,2026-06-26,-3.900555942093753,-4.600555942093753,-0.8152941719350542,-3.785261770158699,1.3453855299338402,-7.289158882986147,ok,-2.0000000000000018,-2.700000000000002,2026-06-24,STOP,True,2026-06-30,-7.1196545105095215,-7.819654510509522,1.3066110605621246,-9.126265571071647,1.3453855299338402,-8.112451761888428,ok,-2.0000000000000018,-2.700000000000002,2026-06-24,STOP,-4.0000000000000036,-4.700000000000004,2026-06-24,STOP,-7.6116865636703945,-8.311686563670394,2026-06-30,STOP,0.4897959183673469
4,5.274353,1.0,-1.3528974097434603,1.3099,0,0,0,MILD_BEAR,rescreen,EARLY_STRENGTH_VWAP | EARLY_STRENGTH_OR_BREAK | WATCH_RVOL_LOW_REPEATED_FAIL | RVOL_BELOW_MIN_WAIT_ENTRY | early_strength_above_vwap_or_confirmed | early_strength_above_vwap | WATCH_liq_low_rvol_low_repeated_fail_x1 | LATE_SESSION_45M_CUTOFF_LOW_LIQ,0,9,2026-06-23,US,RBRK,74.23999786376953,1.4900838211261203,-3.7183884674846457,6.376267215741116,11.48821436640619,55.99915449828474,True,True,1.2249272370933306,-14.128741783101228,6.50866142865144,70.41778820918496,-1.6174021406670236,True,False,13.105616507073213,2026-06-24,73.43000030517578,-1.0910527773453027,112733.40796852112,True,329,True,2026-06-24,1.4844019247727047,0.7844019247727048,-0.962523323944952,1.7469252487176568,3.7777503250259192,-0.9464792209393891,ok,True,2026-06-26,-0.777505235867415,-1.477505235867415,-0.8152941719350542,-0.6622110639323608,3.7777503250259192,-5.01157604505198,ok,3.0000000000000027,2.3000000000000025,2026-06-24,TARGET,True,2026-06-30,9.790064170327707,9.090064170327707,1.3066110605621246,7.783453109765583,11.289664825104207,-5.01157604505198,ok,-1.5206116547589965,-2.2206116547589962,2026-06-25,STOP,-3.5303950903761483,-4.230395090376148,2026-06-25,STOP,10.464287804307126,9.764287804307127,2026-06-30,TARGET,0.5102040816326531
1,-6.1477733,1.0,5.44618334311062,-9.5652,0,0,0,MILD_BEAR,preopen_watch,"PLAN_B q=65, +15.66% extreme gap, direct catalyst (Nvidia Vera Rubin AI rack launch), ma60=above, pb_high=-0.1% near_high; confirm volume and OR — ATR 12% extreme caution | Super Micro Computer, Inc. +15.66% gap, direct catalyst Nvidia Vera Rubin launch, score=0.30; confirm volume and pullback entry post-open | PROBE_APPROVED | probe_only_vwap_neg_large_gap_down |  | STATE_EARLY_PROBE_VWAP_NEGATIVE | EARLY_PROBE_ONLY_WAIT_STRUCTURE | EARLY_PROBE_BELOW_VWAP | NEGATIVE_RS_EARLY_PROBE_ONLY | EARLY_PROBE_ONLY_BELOW_OR | NEGATIVE_RS_WEAK_STATE | EARLY_PROBE_ONLY_VWAP_NEG | EARLY_PROBE_VWAP_NEG | WATCH_FADE_BELOW_VWAP | WATCH_NEGATIVE_RS_BELOW_VWAP | WATCH_BELOW_VWAP_EARLY_PROBE | AVOID_ceil_WATCH_chg_neg_fade_state | WATCH_BEARISH_RS_STATE_EARLY_PROBE | LATE_SESSION_14M_TO_CLOSE",0,20,2026-06-23,US,SMCI,33.31999969482422,-6.034967413706194,-6.26056814247905,8.006480657413917,-6.351888757515212,50.022517191901784,True,False,1.0408874469683573,-35.17509979440712,12.334214079621843,157.02876984744566,-1.6174021406670236,True,False,-4.734486616848189,2026-06-24,33.31999969482422,0.0,51154.52953147888,True,329,True,2026-06-24,-2.611041236053513,-3.311041236053513,-0.962523323944952,-2.3485179121085613,1.980791877121879,-5.79201450592457,ok,True,2026-06-26,-7.400809004115716,-8.100809004115716,-0.8152941719350542,-7.285514832180661,1.980791877121879,-9.12364656669229,ok,-2.0000000000000018,-2.700000000000002,2026-06-24,STOP,True,2026-06-30,-11.603252686162492,-12.303252686162491,1.3066110605621246,-13.609863746724615,1.980791877121879,-16.716685911883246,ok,-2.0000000000000018,-2.700000000000002,2026-06-24,STOP,-4.0000000000000036,-4.700000000000004,2026-06-24,STOP,-7.327042368913861,-8.027042368913861,2026-06-26,STOP,0.9387755102040817
3,10.4279,1.0,10.4279,1.9821,0,0,0,MILD_BEAR,preopen_watch,"PLAN_B q=52, PROBE_READY ceil, +10.43% gap, direct catalyst (onsemi co-move), at_high, ma60=above; confirm OR and volume — ATR 8% extreme, mid liq | Semtech Corporation +10.43% gap, direct catalyst, score=0.30, at high; confirm volume and OR post-open | BREAKOUT_NOT_READY | vwap_below_strong_gap_up | VOL_LOW_AWAIT_CONFIRM",0,5,2026-06-23,US,SMTC,163.27999877929688,-3.6951838493080147,-4.768640503933785,-6.322434928006615,4.145937014038514,120.17259813821046,True,True,0.8539954847053435,-7.933468756694806,8.51227272786742,93.22162816240763,-1.6174021406670236,True,False,5.7633391547055375,2026-06-24,164.99000549316406,1.0472848644361932,253300.90593338013,False,329,True,2026-06-24,-3.945699465956276,-4.645699465956276,-0.962523323944952,-3.683176142011324,0.3636528424453056,-6.018551187321308,ok,True,2026-06-26,-8.57301665707274,-9.27301665707274,-0.8152941719350542,-8.457722485137685,3.612334842503584,-9.691499461054665,ok,-2.000000000000013,-2.7000000000000126,2026-06-24,STOP,True,2026-06-30,-1.489098181722226,-2.189098181722226,1.3066110605621246,-3.4957092422843505,3.612334842503584,-11.56433795733477,ok,-2.000000000000013,-2.7000000000000126,2026-06-24,STOP,-4.0000000000000036,-4.700000000000004,2026-06-24,STOP,-7.327042368913849,-8.027042368913849,2026-06-26,STOP,0.7551020408163265
10,-13.075869,1.0,9.26166918067049,-16.0538,0,0,0,MILD_BEAR,rescreen,WATCH_EXTREME_DROP_PRICE_SUSPECT | SHARP_LOSS_NO_VWAP | EXTREME_LOSS_FADE | AVOID_EXTREME_LOSER_CEIL_CAPPED | DEEP_LOSS_13PCT_DAY_LOSER_HIGH_RISK,0,5,2026-06-23,US,SNDK,1963.5999755859373,-13.639702495319018,-11.700159279336697,-4.820536142527343,32.79321922745566,225.54670013783175,True,True,11.120249113748544,-16.598351794836386,6.38424385316973,105.13507727507225,-1.6174021406670236,True,False,34.41062136812268,2026-06-24,1983.1949462890625,0.9979105187795767,3044700.041290283,False,329,True,2026-06-24,-3.465871344628968,-4.165871344628968,-0.962523323944952,-3.2033480206840164,1.9313835312867234,-6.161008764254694,ok,True,2026-06-26,6.192434581708817,5.4924345817088165,-0.8152941719350542,6.307728753643871,18.39476637589541,-6.161008764254694,ok,-2.0000000000000018,-2.700000000000002,2026-06-24,STOP,True,2026-06-30,15.133761317707538,14.433761317707539,1.3066110605621246,13.127150257145415,18.39476637589541,-6.161008764254694,ok,-2.0000000000000018,-2.700000000000002,2026-06-24,STOP,-4.0000000000000036,-4.700000000000004,2026-06-24,STOP,10.538088958943991,9.838088958943992,2026-06-25,TARGET,0.46938775510204084
